"date"	"samples"	"reads"	"bases"
"2016-05-10"	165	210467104	61649038901
"2016-05-11"	NA	NA	NA
"2016-05-12"	4344	1403194838	478867696314
"2016-05-13"	NA	NA	NA
"2016-05-14"	433	378238785	122302418689
"2016-05-15"	392	352845511	39172290014
"2016-05-16"	NA	NA	NA
"2016-05-17"	567	219957980	33401168264
"2016-05-18"	775	49932726	21499225005
"2016-05-19"	768	4554348810	968163535150
"2016-05-20"	360	162803570	38821732135
"2016-05-21"	296	323779971	72998621833
"2016-05-22"	125	1740110	973471682
"2016-05-23"	NA	NA	NA
"2016-05-24"	371	912678435	180274493176
"2016-05-25"	35	655871539	195364822225
"2016-05-26"	707	57001935	20626221984
"2016-05-27"	93	7962537	2714553015
"2016-05-28"	60	27692039	9021589408
"2016-05-29"	514	58701900	31677958015
"2016-05-30"	1025	303894423	73726524799
"2016-05-31"	847	10353036703	2064726549376
"2016-06-01"	1479	386042139	119572485527
"2016-06-02"	1841	1214576313	199821041820
"2016-06-03"	595	137929686	41666629814
"2016-06-04"	NA	NA	NA
"2016-06-05"	847	70349521	20599090801
"2016-06-06"	83	144092055	44155112410
"2016-06-07"	196	187815505	22714163925
"2016-06-08"	207	250770281	111228240725
"2016-06-09"	344	70004205	41571518806
"2016-06-10"	3	52135702	29202752958
"2016-06-11"	1078	294206675	65795204871
"2016-06-12"	1071	737988154	134932614905
"2016-06-13"	622	19231618	6225623385
"2016-06-14"	652	149912290	76345261798
"2016-06-15"	861	82709713	39185974948
"2016-06-16"	563	1321662370	282311101004
"2016-06-17"	2499	1541681130	308515422326
"2016-06-18"	41	234863539	66690798595
"2016-06-19"	96	41578471	19936828545
"2016-06-20"	544	116848577	54658108998
"2016-06-21"	4364	304970739	51806600997
"2016-06-22"	3581	280377012	65496417759
"2016-06-23"	994	441519841	38405463378
"2016-06-24"	NA	NA	NA
"2016-06-25"	NA	NA	NA
"2016-06-26"	NA	NA	NA
"2016-06-27"	1372	4248689345	1178034777899
"2016-06-28"	818	208491034	65831440057
"2016-06-29"	1669	3914768721	991890799988
"2016-06-30"	251	92329074	50275869634
"2016-07-01"	839	1499553070	569861449024
"2016-07-02"	2627	299681085	70991727386
"2016-07-03"	84	7334443	1496031416
"2016-07-04"	313	15266602	6195311006
"2016-07-05"	160	650513748	135136909090
"2016-07-06"	1587	263915356	60988780750
"2016-07-07"	1138	177417367	64585819303
"2016-07-08"	583	800635574	158126019613
"2016-07-09"	3230	191198042	46941776655
"2016-07-10"	74	4608828	827799525
"2016-07-11"	13	18176423	7894354363
"2016-07-12"	2980	1169611438	314004353676
"2016-07-13"	1528	303643397	97503391158
"2016-07-14"	2074	499492036	100812542229
"2016-07-15"	641	58346613	5811387338
"2016-07-16"	755	144517044	42047931478
"2016-07-17"	430	37068005	6855640881
"2016-07-18"	955	63000819	10284745101
"2016-07-19"	720	148634233	41101011449
"2016-07-20"	781	453055654	80763444736
"2016-07-21"	923	87086352	29033563077
"2016-07-22"	233	9539271	4377064205
"2016-07-23"	706	52580649	15111426539
"2016-07-24"	953	150078561	24697401450
"2016-07-25"	197	856288428	345521614779
"2016-07-26"	1098	567577365	135594972796
"2016-07-27"	2360	465961685	116588956980
"2016-07-28"	926	2175825123	609610662515
"2016-07-29"	1401	3332236823	995800326320
"2016-07-30"	452	2924264929	846274217942
"2016-07-31"	1845	8287229971	2529707134252
"2016-08-01"	437	4467731116	1346143207782
"2016-08-02"	2888	290100765	97358640953
"2016-08-03"	15	175748273	88225633046
"2016-08-04"	972	366260606	62489290196
"2016-08-05"	303	51853616	6892228501
"2016-08-06"	111	11156507	3163808903
"2016-08-07"	209	66109384	14023277442
"2016-08-08"	128	3240621615	950981543300
"2016-08-09"	1193	1099726834	146943640547
"2016-08-10"	1067	920026908	203036031939
"2016-08-11"	478	6431347	2055478415
"2016-08-12"	68	9877789	4732498444
"2016-08-13"	341	4284012256	847946977154
"2016-08-14"	1112	4017208706	1038287185158
"2016-08-15"	330	951384781	293496245339
"2016-08-16"	191	47944556	23248591820
"2016-08-17"	3253	214138695	28906988720
"2016-08-18"	549	353848143	85041510785
"2016-08-19"	61	2054945	905116173
"2016-08-20"	27	407600	233125000
"2016-08-21"	1736	1410710932	259727740779
"2016-08-22"	905	2037836879	269789394059
"2016-08-23"	417	352034232	54373481262
"2016-08-24"	365	69137425	10431090497
"2016-08-25"	471	2080303018	508809017468
"2016-08-26"	630	88675184	21151496788
"2016-08-27"	NA	NA	NA
"2016-08-28"	NA	NA	NA
"2016-08-29"	NA	NA	NA
"2016-08-30"	NA	NA	NA
"2016-08-31"	NA	NA	NA
"2016-09-01"	611	71394224	33073281189
"2016-09-02"	1634	562202376	148071987824
"2016-09-03"	235	186205165	26607239055
"2016-09-04"	434	91200520	27003766045
"2016-09-05"	513	1662438304	334499485929
"2016-09-06"	264	114821367	39259245295
"2016-09-07"	262	132490690	42951860750
"2016-09-08"	467	80606100	24645824026
"2016-09-09"	502	289624174	66880904204
"2016-09-10"	256	178432748	45784207883
"2016-09-11"	279	340777369	77673570229
"2016-09-12"	486	229411822	71100226135
"2016-09-13"	394	24235463	8216868531
"2016-09-14"	75	249938426	50768280949
"2016-09-15"	187	213244257	43459981940
"2016-09-16"	917	616577542	175097305416
"2016-09-17"	629	114310203	40717336493
"2016-09-18"	300	79040989	22368964473
"2016-09-19"	318	171046984	32475013248
"2016-09-20"	347	269256319	122439542006
"2016-09-21"	562	129875415	41201639013
"2016-09-22"	107	269227454	72046929746
"2016-09-23"	17	149543840	44259649264
"2016-09-24"	803	329225371	77944564377
"2016-09-25"	165	430681569	110527967315
"2016-09-26"	109	347193486	47963620320
"2016-09-27"	621	27629388	10844492829
"2016-09-28"	NA	NA	NA
"2016-09-29"	386	123999340	41884184535
"2016-09-30"	30	20414986	9899127385
"2016-10-01"	426	1007721526	255043832880
"2016-10-02"	1924	141375840	74251896723
"2016-10-03"	17	320957	104628663
"2016-10-04"	671	351412824	82520328062
"2016-10-05"	2060	140466560	82202858572
"2016-10-06"	491	96204454	21581679476
"2016-10-07"	1202	5413217644	1071487058518
"2016-10-08"	24	885306	437793220
"2016-10-09"	689	1713299967	333884933172
"2016-10-10"	243	3596016283	725703917725
"2016-10-11"	350	647286870	84378969992
"2016-10-12"	188	18470918	9595735404
"2016-10-13"	341	357629772	35603972184
"2016-10-14"	817	191865544	54053790448
"2016-10-15"	383	27851478	9664273480
"2016-10-16"	463	3190024847	624890402853
"2016-10-17"	966	104118513	31337820744
"2016-10-18"	651	776803946	151200191455
"2016-10-19"	465	282741888	107980401660
"2016-10-20"	NA	NA	NA
"2016-10-21"	115	8777260677	2195443983685
"2016-10-22"	NA	NA	NA
"2016-10-23"	1	7419413	2232514785
"2016-10-24"	829	2015022937	438610273706
"2016-10-25"	1487	1571506584	377490185377
"2016-10-26"	50	370622456	111867868551
"2016-10-27"	2285	12775987273	2685594374453
"2016-10-28"	569	34917497248	6281961474551
"2016-10-29"	22	7523638	3528352182
"2016-10-30"	62	12276695	5876050866
"2016-10-31"	813	273420031	74866205662
"2016-11-01"	4328	1614672129	377299641359
"2016-11-02"	924	1095684383	308342841425
"2016-11-03"	559	43138298996	8418294039908
"2016-11-04"	579	2594713150	682662281099
"2016-11-05"	615	29595541	6333215931
"2016-11-06"	424	505088590	75562798438
"2016-11-07"	820	1302635111	282065646268
"2016-11-08"	NA	NA	NA
"2016-11-09"	1	4514708	1296756236
"2016-11-10"	2299	8196446507	2010700862501
"2016-11-11"	206	2754465088	555865861532
"2016-11-12"	115	38859146	10082058363
"2016-11-13"	3	14499056	3678502249
"2016-11-14"	497	43027452102	8447288881360
"2016-11-15"	1695	69341738	26585313992
"2016-11-16"	445	4393210286	1102264840144
"2016-11-17"	747	22626992	11497930984
"2016-11-18"	231	93895236	5268732428
"2016-11-19"	1565	2327155232	381763679087
"2016-11-20"	42	778502	218071917
"2016-11-21"	110	3420769	1406873377
"2016-11-22"	945	46168513	10532123728
"2016-11-23"	70	188204	100493861
"2016-11-24"	158	5981062989	1130006724479
"2016-11-25"	638	206678381	62823193746
"2016-11-26"	306	1684967114	335377845278
"2016-11-27"	208	94124838	20851645313
"2016-11-28"	83	47441328	9701358292
"2016-11-29"	736	15864026	7479230919
"2016-11-30"	358	186564282	95411531271
"2016-12-01"	410	42820785	10357934094
"2016-12-02"	1458	340949	153291582
"2016-12-03"	93	0	0
"2016-12-04"	771	116739	57253770
"2016-12-05"	739	239245673	26608005036
"2016-12-06"	142	0	0
"2016-12-07"	72	0	0
"2016-12-08"	1015	0	0
"2016-12-09"	NA	NA	NA
"2016-12-10"	NA	NA	NA
"2016-12-11"	NA	NA	NA
"2016-12-12"	3266	18718188	6436245958
"2016-12-13"	612	681328740	168801699399
"2016-12-14"	515	71337688	31992558843
"2016-12-15"	900	4756282127	1389221804649
"2016-12-16"	568	1098437913	246962186344
"2016-12-17"	49	3510109	2109310420
"2016-12-18"	258	20240760	10146597251
"2016-12-19"	1606	1537558109	290209435885
"2016-12-20"	1620	993477703	301845176417
"2016-12-21"	2156	662468488	147398040355
"2016-12-22"	105	11693198	7015918800
"2016-12-23"	1273	75996258	24066440968
"2016-12-24"	NA	NA	NA
"2016-12-25"	689	98617053	22410276652
"2016-12-26"	78	11424086	3963667727
"2016-12-27"	613	364428959	100842537132
"2016-12-28"	194	266416743	43257881010
"2016-12-29"	47	8691170	3598458274
"2016-12-30"	279	25006618	7348876110
"2016-12-31"	2116	8060341531	1627325748121
