"date"	"samples"	"reads"	"bases"
"2015-04-05"	17	71041	32567327
"2015-04-06"	10	174440	72444331
"2015-04-07"	27	947515983	46031261745
"2015-04-08"	NA	NA	NA
"2015-04-09"	199	350270965	77857318827
"2015-04-10"	124	366715899	34556887590
"2015-04-11"	NA	NA	NA
"2015-04-12"	40	342874	144667700
"2015-04-13"	23	14504245	2712075540
"2015-04-14"	3	1694795	598847808
"2015-04-15"	NA	NA	NA
"2015-04-16"	66	0	0
"2015-04-17"	NA	NA	NA
"2015-04-18"	NA	NA	NA
"2015-04-19"	NA	NA	NA
"2015-04-20"	529	500144871	107274123180
"2015-04-21"	246	14043189	6816888067
"2015-04-22"	139	34027631	6416961795
"2015-04-23"	147	9086526	5212474755
"2015-04-24"	304	144581133	33242974572
"2015-04-25"	NA	NA	NA
"2015-04-26"	2	243642	95822762
"2015-04-27"	35	1586957	736401638
"2015-04-28"	84	26933078	6835253576
"2015-04-29"	629	279563520	64758984687
"2015-04-30"	241	215738564	53978829177
"2015-05-01"	1017	385590256	77804890001
"2015-05-02"	NA	NA	NA
"2015-05-03"	346	422635353	62521370040
"2015-05-04"	192	113442962	25735723172
"2015-05-05"	168	27323767193	5345788230872
"2015-05-06"	323	307600652	47310649650
"2015-05-07"	30	1452053239	283421682739
"2015-05-08"	215	3461109	1011468353
"2015-05-09"	837	7191823	1703808909
"2015-05-10"	24	281164606	84348849556
"2015-05-11"	15	1880380	728333853
"2015-05-12"	2731	85726531	20137363468
"2015-05-13"	233	4570958	1380429316
"2015-05-14"	231	120191104	29648508313
"2015-05-15"	318	4652191	2079019712
"2015-05-16"	NA	NA	NA
"2015-05-17"	NA	NA	NA
"2015-05-18"	NA	NA	NA
"2015-05-19"	NA	NA	NA
"2015-05-20"	NA	NA	NA
"2015-05-21"	93	878228973	178692668744
"2015-05-22"	209	3763292	752658400
"2015-05-23"	12	215034	129450468
"2015-05-24"	17	0	0
"2015-05-25"	84	27303967	6171127294
"2015-05-26"	183	0	0
"2015-05-27"	249	428275825	88608218822
"2015-05-28"	782	322202288	71618974520
"2015-05-29"	827	104793830	13489788522
"2015-05-30"	879	145842209	31215532477
"2015-05-31"	142	211647742	46697154252
"2015-06-01"	521	14785263360	2891008133645
"2015-06-02"	3	188935	97345655
"2015-06-03"	NA	NA	NA
"2015-06-04"	NA	NA	NA
"2015-06-05"	26509	37968935432	7703163764080
"2015-06-06"	NA	NA	NA
"2015-06-07"	2	0	0
"2015-06-08"	1805	2127013576	365164942195
"2015-06-09"	31	28087500	7712066958
"2015-06-10"	176	7330005	3237680237
"2015-06-11"	101	9544488	2186897341
"2015-06-12"	58	531666816	101362091445
"2015-06-13"	198	30925861	10497499725
"2015-06-14"	NA	NA	NA
"2015-06-15"	13	416571	202504079
"2015-06-16"	NA	NA	NA
"2015-06-17"	1376	246623026	82330789285
"2015-06-18"	189	392338731	41055364013
"2015-06-19"	44	53672644	9415339366
"2015-06-20"	535	758813490	149166342433
"2015-06-21"	360	113241299	23753452432
"2015-06-22"	NA	NA	NA
"2015-06-23"	34	194746461	25253627173
"2015-06-24"	NA	NA	NA
"2015-06-25"	NA	NA	NA
"2015-06-26"	319	264609363	57107277199
"2015-06-27"	15	128924129	17179057892
"2015-06-28"	73	65963021	9785313678
"2015-06-29"	9	45763964	3679241911
"2015-06-30"	22	39269440	3416512832
"2015-07-01"	492	1111103797	132394105953
"2015-07-02"	404	113220154	25954448661
"2015-07-03"	377	70582578	35016395050
"2015-07-04"	941	55356207	14282804105
"2015-07-05"	105	103397186	13376076011
"2015-07-06"	6	181178	90951356
"2015-07-07"	89	477367171	86943841647
"2015-07-08"	424	646102573	148887280256
"2015-07-09"	168	60385816	9473177871
"2015-07-10"	NA	NA	NA
"2015-07-11"	239	483711633	104524038602
"2015-07-12"	251	79487354	16471669431
"2015-07-13"	38	34360094	2888694189
"2015-07-14"	365	5903825	2476058775
"2015-07-15"	203	106312852	28290274464
"2015-07-16"	1605	15024124611	2926911770315
"2015-07-17"	934	543631866	170388520685
"2015-07-18"	NA	NA	NA
"2015-07-19"	NA	NA	NA
"2015-07-20"	236	107718972	16375586343
"2015-07-21"	465	112473024	27201174526
"2015-07-22"	NA	NA	NA
"2015-07-23"	321	552739318	103426849930
"2015-07-24"	101	49884896	7443476163
"2015-07-25"	NA	NA	NA
"2015-07-26"	597	5023478214	976259888307
"2015-07-27"	162	86475517	13333290677
"2015-07-28"	207	205431703	42812983477
"2015-07-29"	212	100794859	12065285916
"2015-07-30"	194	476967923	75089739370
"2015-07-31"	60	80357386	10359074142
"2015-08-01"	137	757883812	219030954764
"2015-08-02"	239	284660037	56089705970
"2015-08-03"	207	63905267	17553622712
"2015-08-04"	489	552322658	116537029085
"2015-08-05"	143	287197412	73067897703
"2015-08-06"	353	75538215	11693700511
"2015-08-07"	30	362370527	67477359285
"2015-08-08"	185	1276889384	254675181817
"2015-08-09"	252	3067862467	619199381822
"2015-08-10"	24	27195596	11266447535
"2015-08-11"	696	100586225	22090466676
"2015-08-12"	612	945466098	179889605803
"2015-08-13"	84	691705566	138255003571
"2015-08-14"	448	4924760873	794829155321
"2015-08-15"	1506	124396736	38364088617
"2015-08-16"	39	200378026	20196461814
"2015-08-17"	142	400603717	40665356313
"2015-08-18"	173	20677501	7115256873
"2015-08-19"	148	385369755	45445525733
"2015-08-20"	369	17697839	7730581589
"2015-08-21"	359	37510052	15848744036
"2015-08-22"	112	127257525	53435242857
"2015-08-23"	140	16725848	2575230559
"2015-08-24"	311	9536294	5178401468
"2015-08-25"	NA	NA	NA
"2015-08-26"	12	123866	67112120
"2015-08-27"	NA	NA	NA
"2015-08-28"	14	85478	36273582
"2015-08-29"	2577	5190156295	1054771674504
"2015-08-30"	539	1464872027	287178663693
"2015-08-31"	254	148204809	19206952589
"2015-09-01"	1563	3586195587	596355371888
"2015-09-02"	1519	1914495480	399470193071
"2015-09-03"	NA	NA	NA
"2015-09-04"	25	55409268	13517464451
"2015-09-05"	345	35434040	28144719082
"2015-09-06"	24	1916813	774754044
"2015-09-07"	24	357227	86232838
"2015-09-08"	4	83406215	16169137067
"2015-09-09"	NA	NA	NA
"2015-09-10"	3	151840962	25299093495
"2015-09-11"	508	16248969	8756293483
"2015-09-12"	NA	NA	NA
"2015-09-13"	NA	NA	NA
"2015-09-14"	72	8663061	4277815882
"2015-09-15"	97	1041518031	305790206148
"2015-09-16"	138	227585503	48507773270
"2015-09-17"	53	178711548	54472565510
"2015-09-18"	NA	NA	NA
"2015-09-19"	325	388999454	90961974804
"2015-09-20"	1114	55848153	13375820715
"2015-09-21"	97	7462389	1183816870
"2015-09-22"	6	10845878	3351885304
"2015-09-23"	124	96064564	13709966614
"2015-09-24"	305	61619945	18225171412
"2015-09-25"	33	707312	57761144
"2015-09-26"	871	779555506	86080056557
"2015-09-27"	117	1069147	389730295
"2015-09-28"	133	100741828	33009435715
"2015-09-29"	385	202273305	59459329200
"2015-09-30"	391	573510009	113743203386
"2015-10-01"	298	3628012729	696250161861
"2015-10-02"	527	118567022	21661907963
"2015-10-03"	153	68216197	11819541611
"2015-10-04"	842	151159740	20911183054
"2015-10-05"	3	3	759
"2015-10-06"	1112	1615706167	236724666361
"2015-10-07"	399	117714702	16584983933
"2015-10-08"	550	4137167619	658765814327
"2015-10-09"	316	633946948	109697505120
"2015-10-10"	24	124273814	29468445180
"2015-10-11"	2410	652033964	48127823180
"2015-10-12"	112	6731099	2808108912
"2015-10-13"	75	12144231	5700342526
"2015-10-14"	673	2567957	943657881
"2015-10-15"	5520	154558111	34356984511
"2015-10-16"	1676	295876490	56767858994
"2015-10-17"	78	459227693	92368854050
"2015-10-18"	42	394221972	98662507729
"2015-10-19"	72	2276579092	573835075151
"2015-10-20"	549	5591749	844269646
"2015-10-21"	NA	NA	NA
"2015-10-22"	1350	9363511435	816882488226
"2015-10-23"	2640	1192803467	133666946101
"2015-10-24"	110	205335565	44214642018
"2015-10-25"	11	12255775	2658935633
"2015-10-26"	26	843092	467262951
"2015-10-27"	113	13871815	4078949172
"2015-10-28"	171	34300419	17161334609
"2015-10-29"	363	7112099	4441218012
"2015-10-30"	633	149284569	23671173326
"2015-10-31"	14	66709463	20072796744
"2015-11-01"	NA	NA	NA
"2015-11-02"	695	43050133	19945469799
"2015-11-03"	9259	13499037390	2719413003725
"2015-11-04"	412	569227570	117077756714
"2015-11-05"	216	6807370	2702455376
"2015-11-06"	199	71790917	29686069578
"2015-11-07"	79	9718296902	1965671690413
"2015-11-08"	130	952113278	192764181177
"2015-11-09"	102	680638848	96295898827
"2015-11-10"	58	822510224	167551568398
"2015-11-11"	445	1277272855	258702404258
"2015-11-12"	80	324188223	65636705118
"2015-11-13"	48	111598814	26457574592
"2015-11-14"	70	336327602	102194685834
"2015-11-15"	35	3498171	1815409071
"2015-11-16"	3	17366	9223730
"2015-11-17"	30	378733330	78784012238
"2015-11-18"	194	212455284	13852501550
"2015-11-19"	3691	854903671	116669877839
"2015-11-20"	470	55098037	23906552261
"2015-11-21"	31	5178083	2410667815
"2015-11-22"	22	126449278	38309669482
"2015-11-23"	NA	NA	NA
"2015-11-24"	177	37360250	19869577860
"2015-11-25"	188	17256520	6969703579
"2015-11-26"	1704	17511958425	3037796461282
"2015-11-27"	142	102918749	27864671330
"2015-11-28"	78	4505389	1864580618
"2015-11-29"	250	55219746	17556502071
"2015-11-30"	69	2245050	1229276883
"2015-12-01"	24	17251221	5845786697
"2015-12-02"	554	531799712	110079958089
"2015-12-03"	607	73459375	20797786893
"2015-12-04"	1742	1795086393	282623767715
"2015-12-05"	44	898987460	164940022968
"2015-12-06"	79	2763647	1385064298
"2015-12-07"	54	322475684	64714999974
"2015-12-08"	38	1969656	984828000
"2015-12-09"	719	350060860	78707703003
"2015-12-10"	295	100410933	29377425911
"2015-12-11"	833	2764729337	604620972611
"2015-12-12"	49	169081	71454246
"2015-12-13"	137	1010165483	177273982121
"2015-12-14"	127	3762761	1240441515
"2015-12-15"	89	202001248	42693492996
"2015-12-16"	207	38946772	11661070448
"2015-12-17"	8250	2144046800	302250748596
"2015-12-18"	364	47016639	22691949953
"2015-12-19"	773	52028542	22526655201
"2015-12-20"	218	9291872	4166210170
"2015-12-21"	2	9555720	4763637627
"2015-12-22"	789	61999247	32562757071
"2015-12-23"	270	659847862	140189941094
"2015-12-24"	NA	NA	NA
"2015-12-25"	623	67596397	26900370425
"2015-12-26"	NA	NA	NA
"2015-12-27"	540	16972854	8584069995
"2015-12-28"	21	1131850	684926899
"2015-12-29"	131	8111301	4816668838
"2015-12-30"	59	1373753	724731200
"2015-12-31"	1503	1784166973	417414821769
